pep length_3,pep length_4,pep length_5,pep length_8,pep length_9,pep length_10,APBS_Ligand,CHARMM,ElectDD,PLANTS_CHEMPLP,PLANTS_CHEMPLP_NORM_WEIGHT,PLANTS_CHEMPLP_RB_PEN_NORM_CRT_HEVATOMS,PLANTS_CHEMPLP_NORM_CONTACT,RPScore_Norm_LigContacts,RPScore_LigContacts,RPScore_RecContacts,XS_HPScore,XS_HSScore,DPSA1,PPSA1,MOMI-Z,PBF,PNSA1:nrb,WNSA2:nrb,RNCS:nrb,RPCS:nha,RPCS:nrb,MOMI-Z:nrb,Region 1,psi_prob
0,0,0,0,0,1,-638.624084,16669.64648,-243.259476,-145.427002,-0.135244,-18.2791,-1.79539,0.454706,17,27,8.02,8.14,484.6422565365255,959.1276225884104,13214.057054187782,1.396261257675138,11.862134151297122,-169.0966287888137,19.74248444792831,5.968363890424558,11.33989139180666,330.3514263546946,0.375,0.004804015623292419
0,0,0,0,0,1,-719.389954,2075.245361,-116.697968,-71.260597,-0.066271,-0.769771,-0.989731,0.3875,16,32,8.47,8.41,563.4361682332586,1010.4890243234868,13344.07772440948,1.6450449091066337,11.176321402255704,-161.9795230815338,19.10532334098649,6.584814620890943,12.511147779692791,333.60194311023696,0.5,0.005277712272114965
0,0,0,0,0,1,-609.046997,1117.749756,-166.718124,-118.126999,-0.109855,-11.834,-1.42321,0.44647,17,30,8.65,8.63,554.7082564866687,994.1577081094522,11795.90705599737,1.3855504813868889,10.986236290569588,-156.60992725050716,16.528149311415895,5.842271695556432,11.100316221557222,294.89767639993426,0.5,0.004936233757444818
0,0,0,0,0,1,-629.737915,1959783424.0,-712.60553,-95.218697,-0.088551,-6.42582,-1.26958,0.4375,16,28,8.1,7.92,541.8862241437728,1008.120538782224,13274.977998288989,1.3587803136574128,11.655857865961275,-170.87812016755964,19.1814022791288,6.619840230576533,12.577696438095412,331.8744499572247,0.625,0.006062319585681276
0,0,0,0,0,1,-614.211487,237610144.0,-627.014526,-97.045097,-0.09025,-6.85701,-1.16922,0.487059,17,30,8.24,7.97,532.7348992079644,994.0704908110566,13669.894163789926,1.4331574668134948,11.533389790077305,-166.90961161453723,21.111905334489805,6.073440719481328,11.53953736701452,341.7473540947482,0.625,0.006861883957700475
0,0,0,0,0,1,-705.992981,184.93277,-114.388016,-98.839203,-0.091918,-7.28056,-1.25113,0.375882,17,36,9.09,9.01,614.1504075355786,1064.5005979082564,13395.607105513562,1.759696728853497,11.258754759316949,-169.59006537322398,15.786379664528416,5.856281939430668,11.12693568491827,334.89017763783903,0.5,0.00422050197886088
0,0,0,0,0,1,-648.315918,6037.690918,-106.307312,-109.375,-0.101716,-9.76787,-1.40224,0.515,16,28,7.99,7.65,580.5543400835264,1026.6825578550222,14445.693528659524,1.194894038066254,11.153205444287394,-163.33785425795728,20.30356661672781,6.479737791834173,12.31150180448493,361.14233821648816,0.5,0.005024156021105482
0,0,0,0,0,1,-687.652954,41853259776.0,-178.291718,-76.306801,-0.070964,-1.96108,-1.0453,0.416875,16,32,8.09,8.1,603.8708194212392,1057.0095955944928,14569.84741726106,1.8472080902107952,11.32846940433134,-170.11047051091433,14.930491610427476,5.96135876848744,11.326581660126134,364.2461854315264,0.5,0.006247103723881119
0,0,0,0,0,1,-167.849884,684.898682,-11.109175,-9.2309,-0.011341,11.1132,-0.159154,-0.721,10,34,6.64,7.12,340.24317071538724,706.0759479107672,6569.432409279147,1.4330670556523497,10.75978756457,-93.39293925555528,9.73018349453109,0.0,0.0,193.2186002729161,0.0,0.001671239232906314
0,0,0,0,0,1,-125.143608,7959.932617,-16.479216,-21.6418,-0.026589,7.88831,-0.366811,-0.658,10,28,5.69,6.03,304.47341637809745,669.539569498948,6232.4838491592855,1.6951148376284957,10.737239797672077,-89.95391497229356,7.252084327384597,0.1266468479295312,0.212319715646567,183.3083485046849,0.0,0.002087741675576854
0,0,0,0,0,1,-291.875,10824.45215,-12.271851,72.109596,0.088595,32.248798,1.44219,-0.769,10,37,6.68,7.0,286.86243852247776,695.0999163944048,6872.8313341583125,1.376986652965038,12.006984643291972,-107.27408860063052,8.52757654576882,0.0379940543788593,0.0636959146939701,202.14209806347975,0.0,0.001884349173257866
0,0,0,0,0,1,-360.514404,579.284363,-22.499031,-81.193298,-0.099756,-7.58562,-1.35322,-0.464444,9,26,5.99,6.47,237.80843088842383,633.8837219858107,9910.566268617034,1.5429772073679813,11.6492732675702,-97.15637807213608,5.329735341105512,0.6332342396476561,1.0615985782328352,291.48724319461866,0.0,0.002298862421502079
0,0,0,0,0,1,-337.878693,29.546524,7.7333,-67.181702,-0.082541,-3.94483,-1.22149,-0.515,10,25,5.51,5.3,179.44743584407087,568.7327196517488,7647.924116061245,1.6186410355963452,11.449567170814056,-88.82092274271179,16.162308538668682,3.3751384973220078,5.658320421981012,224.93894459003664,0.0,0.001274793112345905
0,0,0,0,0,1,-292.092377,-2.562271,-23.869791,-65.072998,-0.07995,-3.3969,-1.08455,-0.541,10,27,6.0,6.03,279.36519751701167,639.215260372815,10866.857968685992,1.5579401993964603,10.583825378111865,-85.62273414527182,9.620855590098156,0.9181896474891016,1.5393179384376112,319.61346966723505,0.0,0.0009649047642935796
0,0,0,0,0,1,-308.308472,82.753807,-7.861454,-67.001198,-0.082319,-3.89793,-1.28848,-0.581,10,23,5.15,5.36,216.1923936383755,581.7827185436253,7643.661574970683,1.724015622157745,10.752656614860287,-82.48772781020035,8.13581822155081,7.415172946274053,12.4313193511065,224.81357573443188,0.25,0.004342221896794106
0,0,0,0,0,1,-300.102295,553.634888,-20.775251,-68.661903,-0.084359,-4.32945,-1.1256,-0.473,10,23,5.41,5.49,219.89178614627207,635.5196363011767,10766.69985620774,1.830961259599021,12.22434853396778,-104.0499607398214,19.806572019766477,4.097025530520335,6.868542801166444,316.6676428296394,0.0,0.002922765444746529
